TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240725,1,20240727,TD,11:57,12:23,-65.8,21.971,30,7.6,22
20240725,2,20240727,TD,11:57,12:23,-51.6,17.787,30,7.4,18
20240725,3,20240727,TD,11:57,12:23,-81.6,21.926,30,7.8,22
20240725,4,20240727,TD,11:57,12:23,-49.4,18.11,30,7.3,18
20240725,5,20240727,TD,11:57,12:23,-72.5,17.89,30,7.7,18
20240725,6,20240727,TD,11:57,12:23,-83.2,17.783,30,7.9,18
20240725,7,20240727,TD,11:57,12:23,-58.1,17.836,30,7.5,18
20240725,8,20240727,TD,11:57,12:23,-63.6,17.972,30,7.6,18
20240725,9,20240727,TD,11:57,12:23,-42.1,17.896,30,7.2,18
20240725,10,20240727,TD,11:57,12:23,-77.8,17.981,30,7.8,18
20240725,11,20240727,TD,11:57,12:23,-61.2,21.989,30,7.5,22
20240725,12,20240727,TD,11:57,12:23,-52.1,21.985,30,7.4,22
20240725,13,20240727,TD,11:57,12:23,-86.4,18.985,30,8,18
20240725,14,20240727,TD,11:57,12:23,-36.3,21.869,30,7.2,22
20240725,15,20240727,TD,11:57,12:23,-72.5,21.969,30,7.7,22
20240725,17,20240727,TD,11:57,12:23,-84.3,21.86,30,7.9,22
20240725,18,20240727,TD,11:57,12:23,-48.8,21.942,30,7.3,22
20240725,19,20240727,TD,11:57,12:23,-91.3,21.747,30,8,22
20240725,1,20240728,TD,11:45,12:25,-66.7,21.128,30,7.6,22
20240725,2,20240728,TD,11:45,12:25,-50.5,17.776,30,7.4,18
20240725,3,20240728,TD,11:45,12:25,-81.7,21.982,30,7.8,22
20240725,4,20240728,TD,11:45,12:25,-47.7,18.053,30,7.3,18
20240725,5,20240728,TD,11:45,12:25,-73.2,17.892,30,7.7,18
20240725,6,20240728,TD,11:45,12:25,-83.8,17.766,30,7.9,18
20240725,7,20240728,TD,11:45,12:25,-57,17.934,30,7.5,18
20240725,8,20240728,TD,11:45,12:25,-64.8,17.945,30,7.6,18
20240725,9,20240728,TD,11:45,12:25,-42.6,17.809,30,7.2,18
20240725,10,20240728,TD,11:45,12:25,-77.9,17.896,30,7.8,18
